ville,pays,latitude,longitude,date_heure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 08:00:00+00:00,2,66.9,0.02,0.07,64.46,0.09,0.53,1.24,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 09:00:00+00:00,2,65.88,0.01,0.06,65.68,0.09,0.55,1.22,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 10:00:00+00:00,2,66.28,0.01,0.05,67.81,0.09,0.58,1.22,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 11:00:00+00:00,2,66.34,0.01,0.06,68.82,0.09,0.61,1.23,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 12:00:00+00:00,2,66.6,0.02,0.07,68.43,0.1,0.62,1.26,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 13:00:00+00:00,2,71.11,0.02,0.13,67.17,0.12,0.77,1.6,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 14:00:00+00:00,2,78.78,0.03,0.27,63.92,0.17,1.06,2.21,0.56
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 15:00:00+00:00,2,86.97,0.0,0.47,60.11,0.2,1.36,2.82,0.72
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 16:00:00+00:00,1,97.05,0.0,0.66,54.6,0.23,1.8,3.68,0.84
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 17:00:00+00:00,1,111.74,0.0,0.86,49.97,0.26,2.46,4.91,0.9
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 18:00:00+00:00,1,124.66,0.0,0.99,46.76,0.27,3.09,6.05,0.9
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 19:00:00+00:00,1,143.21,0.0,1.22,42.08,0.26,4.12,7.6,0.96
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 20:00:00+00:00,1,164.6,0.0,1.5,37.75,0.24,5.31,9.26,0.76
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 21:00:00+00:00,1,171.14,0.0,1.58,34.7,0.17,5.71,9.54,0.49
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 22:00:00+00:00,1,171.11,0.0,1.56,32.37,0.14,5.72,9.3,0.46
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-11 23:00:00+00:00,1,170.6,0.0,1.52,30.86,0.14,5.65,9.13,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 00:00:00+00:00,1,168.25,0.0,1.45,30.39,0.15,5.47,8.84,0.66
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 01:00:00+00:00,1,165.08,0.0,1.37,30.8,0.17,5.19,8.44,0.79
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 02:00:00+00:00,1,162.15,0.0,1.33,31.11,0.18,4.97,8.09,0.92
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 03:00:00+00:00,1,161.7,0.0,1.34,31.67,0.21,4.88,7.98,1.09
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 04:00:00+00:00,1,171.92,0.02,1.52,32.78,0.32,5.28,8.91,1.57
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 05:00:00+00:00,1,185.68,0.25,1.38,35.25,0.44,5.95,10.23,2.05
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 06:00:00+00:00,1,196.12,0.28,1.01,42.21,0.52,7.26,11.87,2.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 07:00:00+00:00,2,92.11,0.05,0.2,64.9,0.24,1.7,2.96,0.57
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 08:00:00+00:00,2,81.91,0.02,0.12,63.76,0.19,1.39,2.35,0.45
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 09:00:00+00:00,2,79.91,0.02,0.11,61.47,0.18,1.42,2.33,0.44
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 10:00:00+00:00,2,78.13,0.01,0.11,62.32,0.17,1.33,2.08,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 11:00:00+00:00,2,78.45,0.01,0.11,60.59,0.17,1.4,2.12,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 12:00:00+00:00,1,79.07,0.01,0.11,58.9,0.16,1.48,2.21,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 13:00:00+00:00,1,80.51,0.02,0.15,57.15,0.16,1.51,2.31,0.47
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 14:00:00+00:00,1,83.14,0.01,0.23,55.25,0.17,1.48,2.39,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 15:00:00+00:00,1,86.22,0.0,0.33,53.43,0.17,1.44,2.45,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 16:00:00+00:00,1,98.56,0.0,0.58,49.18,0.21,1.78,3.25,0.63
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 17:00:00+00:00,1,121.1,0.0,0.93,44.68,0.26,2.61,4.88,0.82
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 18:00:00+00:00,1,141.45,0.0,1.19,41.36,0.27,3.46,6.4,0.88
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 19:00:00+00:00,1,154.69,0.0,1.32,38.69,0.26,4.09,7.24,0.79
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 20:00:00+00:00,1,159.66,0.0,1.33,37.69,0.23,4.28,7.24,0.68
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 21:00:00+00:00,1,154.45,0.0,1.22,37.26,0.18,4.02,6.46,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 22:00:00+00:00,1,146.02,0.0,1.07,37.02,0.14,3.62,5.55,0.46
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-12 23:00:00+00:00,1,138.92,0.0,0.95,36.83,0.12,3.3,4.86,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 00:00:00+00:00,1,132.14,0.0,0.83,36.93,0.1,3.0,4.29,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 01:00:00+00:00,1,124.78,0.0,0.72,37.12,0.09,2.54,3.61,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 02:00:00+00:00,1,118.34,0.0,0.64,37.22,0.08,2.07,2.94,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 03:00:00+00:00,1,111.97,0.0,0.58,37.83,0.08,1.7,2.45,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 04:00:00+00:00,1,105.45,0.0,0.53,39.92,0.1,1.48,2.35,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 05:00:00+00:00,1,107.05,0.02,0.57,39.73,0.14,1.6,2.76,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 06:00:00+00:00,1,106.85,0.04,0.53,40.23,0.16,1.59,2.88,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 07:00:00+00:00,1,91.17,0.03,0.31,44.87,0.13,1.03,1.85,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 08:00:00+00:00,1,86.73,0.03,0.22,45.31,0.12,0.91,1.57,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 09:00:00+00:00,1,84.91,0.02,0.16,44.71,0.11,0.89,1.46,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 10:00:00+00:00,1,78.75,0.02,0.1,46.35,0.08,0.66,1.03,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 11:00:00+00:00,1,76.1,0.01,0.09,45.99,0.07,0.62,0.91,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 12:00:00+00:00,1,76.31,0.01,0.11,44.75,0.07,0.62,0.91,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 13:00:00+00:00,1,78.9,0.01,0.15,42.99,0.09,0.64,1.0,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 14:00:00+00:00,1,83.39,0.01,0.23,40.88,0.11,0.69,1.16,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 15:00:00+00:00,1,87.63,0.0,0.32,38.81,0.12,0.73,1.28,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 16:00:00+00:00,1,90.45,0.0,0.37,36.35,0.12,0.78,1.43,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 17:00:00+00:00,1,93.63,0.0,0.41,35.17,0.14,0.87,1.66,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 18:00:00+00:00,1,95.3,0.0,0.43,35.12,0.15,0.96,1.84,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 19:00:00+00:00,1,97.42,0.0,0.46,35.19,0.15,1.1,2.08,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 20:00:00+00:00,1,100.02,0.0,0.5,35.12,0.15,1.26,2.35,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 21:00:00+00:00,1,99.29,0.0,0.5,35.3,0.13,1.3,2.38,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 22:00:00+00:00,1,97.83,0.0,0.48,35.47,0.12,1.29,2.33,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-13 23:00:00+00:00,1,96.73,0.0,0.46,35.66,0.11,1.29,2.31,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 00:00:00+00:00,1,95.16,0.0,0.43,35.9,0.1,1.29,2.28,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 01:00:00+00:00,1,94.28,0.0,0.42,36.03,0.1,1.3,2.34,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 02:00:00+00:00,1,94.28,0.0,0.42,35.87,0.1,1.35,2.48,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 03:00:00+00:00,1,94.86,0.0,0.44,36.08,0.1,1.41,2.67,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 04:00:00+00:00,1,97.55,0.0,0.5,36.47,0.13,1.55,3.08,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 05:00:00+00:00,1,101.12,0.03,0.56,37.53,0.17,1.7,3.53,0.48
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 06:00:00+00:00,1,101.13,0.05,0.52,39.78,0.2,1.72,3.73,0.58
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 07:00:00+00:00,1,89.88,0.04,0.34,45.3,0.19,1.31,3.0,0.49
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 08:00:00+00:00,1,85.24,0.03,0.25,46.97,0.2,1.18,2.79,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 09:00:00+00:00,1,82.6,0.03,0.18,47.39,0.2,1.13,2.68,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 10:00:00+00:00,1,77.14,0.02,0.14,47.3,0.17,0.92,2.13,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 11:00:00+00:00,1,74.37,0.02,0.13,46.03,0.16,0.85,1.92,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 12:00:00+00:00,1,74.68,0.02,0.16,45.29,0.17,0.89,1.98,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 13:00:00+00:00,1,76.96,0.02,0.22,44.84,0.18,1.0,2.19,0.47
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 14:00:00+00:00,1,80.54,0.01,0.31,44.12,0.19,1.18,2.52,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 15:00:00+00:00,1,84.86,0.0,0.43,43.17,0.2,1.39,2.88,0.58
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 16:00:00+00:00,1,93.46,0.0,0.6,40.92,0.22,1.79,3.61,0.68
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 17:00:00+00:00,1,107.53,0.0,0.81,38.7,0.26,2.4,4.72,0.82
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 18:00:00+00:00,1,119.6,0.0,0.95,36.78,0.26,2.96,5.64,0.83
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 19:00:00+00:00,1,133.15,0.0,1.12,34.16,0.25,3.64,6.62,0.68
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 20:00:00+00:00,1,147.29,0.0,1.3,31.64,0.23,4.31,7.61,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 21:00:00+00:00,1,149.77,0.0,1.34,30.12,0.17,4.44,7.7,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 22:00:00+00:00,1,147.21,0.0,1.3,29.68,0.14,4.29,7.35,0.44
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-14 23:00:00+00:00,1,145.22,0.0,1.24,29.74,0.13,4.07,6.95,0.47
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 00:00:00+00:00,1,142.5,0.0,1.17,29.84,0.13,3.78,6.5,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 01:00:00+00:00,1,140.82,0.0,1.12,29.64,0.13,3.64,6.29,0.55
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 02:00:00+00:00,1,141.51,0.0,1.12,28.85,0.14,3.66,6.39,0.64
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 03:00:00+00:00,1,145.01,0.0,1.17,28.2,0.17,3.81,6.72,0.77
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 04:00:00+00:00,1,156.72,0.03,1.34,27.68,0.24,4.34,7.81,0.91
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 05:00:00+00:00,1,171.11,0.25,1.2,28.43,0.27,5.08,9.09,0.83
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 06:00:00+00:00,1,180.01,0.26,0.88,33.66,0.29,6.45,10.58,0.98
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 07:00:00+00:00,1,101.38,0.05,0.22,44.09,0.26,2.22,3.96,0.61
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 08:00:00+00:00,1,91.53,0.03,0.13,44.44,0.22,1.93,3.27,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 09:00:00+00:00,1,89.48,0.02,0.1,43.75,0.2,1.98,3.17,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 10:00:00+00:00,1,88.25,0.02,0.1,43.91,0.17,2.01,2.99,0.45
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 11:00:00+00:00,1,86.08,0.02,0.11,43.68,0.15,2.04,2.86,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 12:00:00+00:00,1,85.17,0.02,0.12,43.09,0.13,2.09,2.85,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 13:00:00+00:00,1,85.68,0.02,0.17,42.04,0.14,2.21,3.0,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 14:00:00+00:00,1,88.08,0.01,0.28,40.55,0.14,2.41,3.34,0.44
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 15:00:00+00:00,1,91.15,0.0,0.41,39.2,0.15,2.59,3.67,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 16:00:00+00:00,1,99.95,0.0,0.61,36.69,0.18,2.98,4.39,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 17:00:00+00:00,1,116.89,0.0,0.89,34.25,0.24,3.74,5.62,0.65
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 18:00:00+00:00,1,132.42,0.0,1.1,32.55,0.27,4.48,6.77,0.7
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 19:00:00+00:00,1,147.77,0.0,1.3,30.69,0.3,5.2,7.74,0.82
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 20:00:00+00:00,1,162.57,0.0,1.49,28.53,0.28,5.84,8.47,0.75
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 21:00:00+00:00,1,167.6,0.0,1.54,26.64,0.22,5.93,8.26,0.58
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 22:00:00+00:00,1,168.48,0.0,1.54,24.5,0.15,5.84,7.8,0.48
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-15 23:00:00+00:00,1,172.13,0.0,1.56,22.05,0.12,5.96,7.8,0.49
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 00:00:00+00:00,1,176.78,0.0,1.59,19.94,0.11,6.15,7.94,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 01:00:00+00:00,1,178.98,0.0,1.6,18.26,0.11,6.13,7.8,0.56
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 02:00:00+00:00,1,178.98,0.0,1.58,17.22,0.11,5.99,7.49,0.57
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 03:00:00+00:00,1,179.2,0.0,1.58,16.79,0.12,5.97,7.38,0.6
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 04:00:00+00:00,1,171.99,0.03,1.49,18.95,0.16,5.72,7.31,0.69
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 05:00:00+00:00,1,176.94,0.24,1.23,20.38,0.2,6.03,8.12,0.75
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 06:00:00+00:00,1,183.86,0.28,0.97,24.61,0.22,6.96,9.43,0.87
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 07:00:00+00:00,1,96.35,0.04,0.22,38.53,0.14,2.23,3.56,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 08:00:00+00:00,1,85.82,0.03,0.11,41.19,0.1,1.73,2.76,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 09:00:00+00:00,1,82.2,0.02,0.08,41.95,0.09,1.6,2.49,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 10:00:00+00:00,1,78.3,0.01,0.06,42.92,0.08,1.41,2.14,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 11:00:00+00:00,1,75.53,0.01,0.06,43.29,0.07,1.29,1.94,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 12:00:00+00:00,1,74.51,0.01,0.06,43.33,0.07,1.23,1.86,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 13:00:00+00:00,1,76.36,0.02,0.11,42.18,0.08,1.29,1.99,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 14:00:00+00:00,1,81.55,0.02,0.23,40.12,0.11,1.48,2.35,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 15:00:00+00:00,1,87.8,0.0,0.39,38.12,0.13,1.72,2.74,0.45
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 16:00:00+00:00,1,101.53,0.0,0.67,34.57,0.18,2.3,3.68,0.7
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 17:00:00+00:00,1,123.09,0.0,1.01,30.83,0.22,3.27,5.19,0.85
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 18:00:00+00:00,1,142.35,0.0,1.28,27.86,0.22,4.22,6.55,0.69
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 19:00:00+00:00,1,156.27,0.0,1.45,25.25,0.21,4.98,7.57,0.54
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 20:00:00+00:00,1,161.68,0.0,1.49,23.44,0.17,5.27,7.77,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 21:00:00+00:00,1,155.95,0.0,1.38,22.55,0.12,4.95,7.01,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 22:00:00+00:00,1,126.3,0.0,0.89,25.57,0.1,3.35,4.66,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-16 23:00:00+00:00,1,117.77,0.0,0.75,25.94,0.08,2.87,3.95,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 00:00:00+00:00,1,109.64,0.0,0.63,26.43,0.07,2.43,3.3,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 01:00:00+00:00,1,94.77,0.0,0.44,28.77,0.06,1.64,2.17,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 02:00:00+00:00,1,87.32,0.0,0.34,30.45,0.06,1.27,1.69,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 03:00:00+00:00,1,83.8,0.0,0.3,31.82,0.06,1.1,1.54,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 04:00:00+00:00,1,83.12,0.0,0.31,33.08,0.07,1.04,1.56,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 05:00:00+00:00,1,83.74,0.02,0.3,34.45,0.09,0.98,1.54,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 06:00:00+00:00,1,83.07,0.03,0.27,36.03,0.1,0.86,1.36,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 07:00:00+00:00,1,76.98,0.02,0.18,41.01,0.08,0.63,0.97,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 08:00:00+00:00,1,74.06,0.02,0.12,42.37,0.07,0.56,0.85,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 09:00:00+00:00,1,72.0,0.02,0.09,42.5,0.06,0.54,0.79,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 10:00:00+00:00,1,68.69,0.01,0.06,45.57,0.05,0.5,0.61,0.13
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 11:00:00+00:00,1,66.91,0.01,0.06,47.02,0.04,0.5,0.55,0.12
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 12:00:00+00:00,1,65.72,0.01,0.06,47.54,0.04,0.5,0.53,0.11
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 13:00:00+00:00,1,65.66,0.01,0.08,47.15,0.05,0.5,0.56,0.12
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 14:00:00+00:00,1,66.87,0.01,0.13,45.57,0.06,0.5,0.65,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 15:00:00+00:00,1,67.95,0.0,0.18,44.96,0.07,0.52,0.74,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 16:00:00+00:00,1,67.56,0.0,0.2,44.99,0.07,0.55,0.85,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 17:00:00+00:00,1,67.33,0.0,0.2,47.26,0.07,0.65,0.93,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 18:00:00+00:00,1,67.27,0.0,0.18,50.28,0.07,0.73,0.99,0.12
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 19:00:00+00:00,1,67.0,0.0,0.17,52.65,0.07,0.76,1.02,0.11
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 20:00:00+00:00,1,66.57,0.0,0.15,54.05,0.06,0.7,0.96,0.09
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 21:00:00+00:00,1,65.28,0.0,0.13,54.57,0.06,0.58,0.82,0.07
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 22:00:00+00:00,1,64.54,0.0,0.12,54.52,0.06,0.56,0.79,0.07
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-17 23:00:00+00:00,1,64.19,0.0,0.11,54.19,0.06,0.61,0.96,0.07
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 00:00:00+00:00,1,63.95,0.0,0.11,53.96,0.06,0.69,1.16,0.07
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 01:00:00+00:00,1,64.04,0.0,0.11,53.85,0.06,0.83,1.41,0.08
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 02:00:00+00:00,1,64.27,0.0,0.12,54.46,0.07,0.97,1.68,0.09
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 03:00:00+00:00,1,64.9,0.0,0.13,55.88,0.07,1.02,1.85,0.1
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 04:00:00+00:00,1,66.25,0.0,0.16,57.01,0.08,1.1,2.1,0.14
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 05:00:00+00:00,1,68.62,0.01,0.2,58.25,0.1,1.12,2.25,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 06:00:00+00:00,1,70.24,0.02,0.2,59.12,0.11,1.08,2.25,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 07:00:00+00:00,2,70.96,0.03,0.16,60.01,0.12,1.09,2.31,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 08:00:00+00:00,1,70.23,0.03,0.12,59.92,0.12,1.18,2.43,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 09:00:00+00:00,1,68.89,0.02,0.08,59.54,0.12,1.28,2.5,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 10:00:00+00:00,2,66.95,0.02,0.07,61.18,0.11,1.2,2.23,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 11:00:00+00:00,2,66.27,0.01,0.07,61.77,0.1,1.15,2.07,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 12:00:00+00:00,2,66.0,0.01,0.08,61.68,0.1,1.07,1.9,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 13:00:00+00:00,2,66.33,0.01,0.11,61.75,0.09,1.0,1.74,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 14:00:00+00:00,2,67.69,0.01,0.16,61.69,0.1,1.03,1.82,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 15:00:00+00:00,2,69.34,0.0,0.22,61.68,0.11,1.11,2.01,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 16:00:00+00:00,2,70.37,0.0,0.24,61.19,0.12,1.21,2.33,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 17:00:00+00:00,2,71.94,0.0,0.26,61.23,0.12,1.35,2.72,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 18:00:00+00:00,2,72.99,0.0,0.26,61.47,0.13,1.44,2.97,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 19:00:00+00:00,2,74.38,0.0,0.26,60.9,0.13,1.49,3.15,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 20:00:00+00:00,2,75.28,0.0,0.26,60.81,0.13,1.47,3.14,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 21:00:00+00:00,2,73.48,0.0,0.24,60.98,0.11,1.36,2.93,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 22:00:00+00:00,2,71.6,0.0,0.21,60.99,0.09,1.26,2.7,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-18 23:00:00+00:00,2,70.05,0.0,0.19,60.88,0.08,1.17,2.47,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-19 00:00:00+00:00,2,68.97,0.0,0.18,60.35,0.08,1.12,2.3,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-08-19 01:00:00+00:00,1,68.56,0.0,0.18,59.15,0.07,1.11,2.21,0.16
